ref_image,input_image,x-shift,y-shift
TranslationDataset/Train/reference/slide002_core1242503.png,TranslationDataset/Train/input/slide002_core1242503.png,28,14
TranslationDataset/Train/reference/slide002_core1242504.png,TranslationDataset/Train/input/slide002_core1242504.png,24,33
TranslationDataset/Train/reference/slide002_core1242505.png,TranslationDataset/Train/input/slide002_core1242505.png,52,55
TranslationDataset/Train/reference/slide002_core1242506.png,TranslationDataset/Train/input/slide002_core1242506.png,36,20
TranslationDataset/Train/reference/slide002_core1242507.png,TranslationDataset/Train/input/slide002_core1242507.png,14,23
TranslationDataset/Train/reference/slide002_core1242508.png,TranslationDataset/Train/input/slide002_core1242508.png,55,41
TranslationDataset/Train/reference/slide002_core1242509.png,TranslationDataset/Train/input/slide002_core1242509.png,43,13
TranslationDataset/Train/reference/slide002_core1242510.png,TranslationDataset/Train/input/slide002_core1242510.png,51,47
TranslationDataset/Train/reference/slide002_core1242511.png,TranslationDataset/Train/input/slide002_core1242511.png,34,10
TranslationDataset/Train/reference/slide002_core1242512.png,TranslationDataset/Train/input/slide002_core1242512.png,39,54
TranslationDataset/Train/reference/slide002_core1242513.png,TranslationDataset/Train/input/slide002_core1242513.png,58,56
TranslationDataset/Train/reference/slide002_core1242514.png,TranslationDataset/Train/input/slide002_core1242514.png,62,34
TranslationDataset/Train/reference/slide002_core1242515.png,TranslationDataset/Train/input/slide002_core1242515.png,43,51
TranslationDataset/Train/reference/slide002_core1242516.png,TranslationDataset/Train/input/slide002_core1242516.png,35,2
TranslationDataset/Train/reference/slide002_core1242517.png,TranslationDataset/Train/input/slide002_core1242517.png,47,20
TranslationDataset/Train/reference/slide002_core1242518.png,TranslationDataset/Train/input/slide002_core1242518.png,34,29
TranslationDataset/Train/reference/slide002_core1242519.png,TranslationDataset/Train/input/slide002_core1242519.png,3,62
TranslationDataset/Train/reference/slide002_core1242520.png,TranslationDataset/Train/input/slide002_core1242520.png,20,57
TranslationDataset/Train/reference/slide002_core1242521.png,TranslationDataset/Train/input/slide002_core1242521.png,18,32
TranslationDataset/Train/reference/slide002_core1242522.png,TranslationDataset/Train/input/slide002_core1242522.png,33,15
TranslationDataset/Train/reference/slide002_core1242523.png,TranslationDataset/Train/input/slide002_core1242523.png,44,18
TranslationDataset/Train/reference/slide002_core1242524.png,TranslationDataset/Train/input/slide002_core1242524.png,63,46
TranslationDataset/Train/reference/slide002_core1242525.png,TranslationDataset/Train/input/slide002_core1242525.png,2,31
TranslationDataset/Train/reference/slide002_core1242526.png,TranslationDataset/Train/input/slide002_core1242526.png,9,56
TranslationDataset/Train/reference/slide002_core1242527.png,TranslationDataset/Train/input/slide002_core1242527.png,27,21
TranslationDataset/Train/reference/slide002_core1242528.png,TranslationDataset/Train/input/slide002_core1242528.png,9,37
TranslationDataset/Train/reference/slide002_core1242529.png,TranslationDataset/Train/input/slide002_core1242529.png,20,46
TranslationDataset/Train/reference/slide002_core1242530.png,TranslationDataset/Train/input/slide002_core1242530.png,11,59
TranslationDataset/Train/reference/slide002_core1242531.png,TranslationDataset/Train/input/slide002_core1242531.png,60,12
TranslationDataset/Train/reference/slide002_core1242532.png,TranslationDataset/Train/input/slide002_core1242532.png,22,34
TranslationDataset/Train/reference/slide002_core1242533.png,TranslationDataset/Train/input/slide002_core1242533.png,19,7
TranslationDataset/Train/reference/slide002_core1242534.png,TranslationDataset/Train/input/slide002_core1242534.png,51,40
TranslationDataset/Train/reference/slide002_core1242535.png,TranslationDataset/Train/input/slide002_core1242535.png,2,16
TranslationDataset/Train/reference/slide002_core1242536.png,TranslationDataset/Train/input/slide002_core1242536.png,52,46
TranslationDataset/Train/reference/slide002_core1242537.png,TranslationDataset/Train/input/slide002_core1242537.png,54,44
TranslationDataset/Train/reference/slide002_core1242538.png,TranslationDataset/Train/input/slide002_core1242538.png,45,21
TranslationDataset/Train/reference/slide002_core1242539.png,TranslationDataset/Train/input/slide002_core1242539.png,27,51
TranslationDataset/Train/reference/slide002_core1242540.png,TranslationDataset/Train/input/slide002_core1242540.png,52,49
TranslationDataset/Train/reference/slide002_core1242541.png,TranslationDataset/Train/input/slide002_core1242541.png,32,33
TranslationDataset/Train/reference/slide002_core1242542.png,TranslationDataset/Train/input/slide002_core1242542.png,6,17
TranslationDataset/Train/reference/slide002_core1242543.png,TranslationDataset/Train/input/slide002_core1242543.png,24,19
TranslationDataset/Train/reference/slide002_core1242544.png,TranslationDataset/Train/input/slide002_core1242544.png,36,33
TranslationDataset/Train/reference/slide002_core1242545.png,TranslationDataset/Train/input/slide002_core1242545.png,36,49
TranslationDataset/Train/reference/slide002_core1242546.png,TranslationDataset/Train/input/slide002_core1242546.png,6,10
TranslationDataset/Train/reference/slide002_core1242547.png,TranslationDataset/Train/input/slide002_core1242547.png,27,10
TranslationDataset/Train/reference/slide002_core1242548.png,TranslationDataset/Train/input/slide002_core1242548.png,51,48
TranslationDataset/Train/reference/slide002_core1242549.png,TranslationDataset/Train/input/slide002_core1242549.png,21,6
TranslationDataset/Train/reference/slide002_core1242550.png,TranslationDataset/Train/input/slide002_core1242550.png,36,26
TranslationDataset/Train/reference/slide002_core1242551.png,TranslationDataset/Train/input/slide002_core1242551.png,31,29
TranslationDataset/Train/reference/slide002_core1242552.png,TranslationDataset/Train/input/slide002_core1242552.png,45,17
TranslationDataset/Train/reference/slide002_core1242553.png,TranslationDataset/Train/input/slide002_core1242553.png,28,34
TranslationDataset/Train/reference/slide002_core1242554.png,TranslationDataset/Train/input/slide002_core1242554.png,5,57
TranslationDataset/Train/reference/slide002_core1242555.png,TranslationDataset/Train/input/slide002_core1242555.png,32,27
TranslationDataset/Train/reference/slide002_core1242556.png,TranslationDataset/Train/input/slide002_core1242556.png,17,43
TranslationDataset/Train/reference/slide002_core1242557.png,TranslationDataset/Train/input/slide002_core1242557.png,2,40
TranslationDataset/Train/reference/slide002_core1242558.png,TranslationDataset/Train/input/slide002_core1242558.png,16,53
TranslationDataset/Train/reference/slide002_core1242559.png,TranslationDataset/Train/input/slide002_core1242559.png,59,40
TranslationDataset/Train/reference/slide002_core1242560.png,TranslationDataset/Train/input/slide002_core1242560.png,37,20
TranslationDataset/Train/reference/slide002_core1242561.png,TranslationDataset/Train/input/slide002_core1242561.png,35,37
TranslationDataset/Train/reference/slide002_core1242562.png,TranslationDataset/Train/input/slide002_core1242562.png,33,3
TranslationDataset/Train/reference/slide002_core1242563.png,TranslationDataset/Train/input/slide002_core1242563.png,55,54
TranslationDataset/Train/reference/slide002_core1242564.png,TranslationDataset/Train/input/slide002_core1242564.png,32,19
TranslationDataset/Train/reference/slide002_core1242565.png,TranslationDataset/Train/input/slide002_core1242565.png,56,56
TranslationDataset/Train/reference/slide002_core1242566.png,TranslationDataset/Train/input/slide002_core1242566.png,42,28
TranslationDataset/Train/reference/slide002_core1242567.png,TranslationDataset/Train/input/slide002_core1242567.png,8,10
TranslationDataset/Train/reference/slide002_core1242568.png,TranslationDataset/Train/input/slide002_core1242568.png,8,22
TranslationDataset/Train/reference/slide002_core1242569.png,TranslationDataset/Train/input/slide002_core1242569.png,7,46
TranslationDataset/Train/reference/slide002_core1242570.png,TranslationDataset/Train/input/slide002_core1242570.png,14,1
TranslationDataset/Train/reference/slide002_core1242571.png,TranslationDataset/Train/input/slide002_core1242571.png,58,26
TranslationDataset/Train/reference/slide002_core1242572.png,TranslationDataset/Train/input/slide002_core1242572.png,38,41
TranslationDataset/Train/reference/slide002_core1242573.png,TranslationDataset/Train/input/slide002_core1242573.png,3,19
TranslationDataset/Train/reference/slide002_core1242574.png,TranslationDataset/Train/input/slide002_core1242574.png,58,12
TranslationDataset/Train/reference/slide002_core1242575.png,TranslationDataset/Train/input/slide002_core1242575.png,46,49
TranslationDataset/Train/reference/slide002_core1242576.png,TranslationDataset/Train/input/slide002_core1242576.png,53,30
TranslationDataset/Train/reference/slide002_core1242577.png,TranslationDataset/Train/input/slide002_core1242577.png,40,42
TranslationDataset/Train/reference/slide002_core1242578.png,TranslationDataset/Train/input/slide002_core1242578.png,31,11
TranslationDataset/Train/reference/slide002_core1242579.png,TranslationDataset/Train/input/slide002_core1242579.png,37,30
TranslationDataset/Train/reference/slide002_core1242580.png,TranslationDataset/Train/input/slide002_core1242580.png,17,0
TranslationDataset/Train/reference/slide002_core1242581.png,TranslationDataset/Train/input/slide002_core1242581.png,26,29
TranslationDataset/Train/reference/slide002_core1242582.png,TranslationDataset/Train/input/slide002_core1242582.png,42,19
TranslationDataset/Train/reference/slide002_core1242583.png,TranslationDataset/Train/input/slide002_core1242583.png,27,42
TranslationDataset/Train/reference/slide002_core1242584.png,TranslationDataset/Train/input/slide002_core1242584.png,16,3
TranslationDataset/Train/reference/slide002_core1242585.png,TranslationDataset/Train/input/slide002_core1242585.png,39,54
TranslationDataset/Train/reference/slide002_core1242586.png,TranslationDataset/Train/input/slide002_core1242586.png,26,13
TranslationDataset/Train/reference/slide002_core1242587.png,TranslationDataset/Train/input/slide002_core1242587.png,11,12
TranslationDataset/Train/reference/slide002_core1242588.png,TranslationDataset/Train/input/slide002_core1242588.png,30,20
TranslationDataset/Train/reference/slide002_core1242589.png,TranslationDataset/Train/input/slide002_core1242589.png,27,60
TranslationDataset/Train/reference/slide002_core1242590.png,TranslationDataset/Train/input/slide002_core1242590.png,2,21
TranslationDataset/Train/reference/slide002_core1242591.png,TranslationDataset/Train/input/slide002_core1242591.png,50,21
TranslationDataset/Train/reference/slide002_core1242592.png,TranslationDataset/Train/input/slide002_core1242592.png,56,45
TranslationDataset/Train/reference/slide002_core1242593.png,TranslationDataset/Train/input/slide002_core1242593.png,21,55
TranslationDataset/Train/reference/slide002_core1242594.png,TranslationDataset/Train/input/slide002_core1242594.png,0,58
TranslationDataset/Train/reference/slide002_core1242595.png,TranslationDataset/Train/input/slide002_core1242595.png,57,38
TranslationDataset/Train/reference/slide002_core1242596.png,TranslationDataset/Train/input/slide002_core1242596.png,55,54
TranslationDataset/Train/reference/slide002_core1242597.png,TranslationDataset/Train/input/slide002_core1242597.png,59,8
TranslationDataset/Train/reference/slide002_core1242598.png,TranslationDataset/Train/input/slide002_core1242598.png,58,2
TranslationDataset/Train/reference/slide002_core1242599.png,TranslationDataset/Train/input/slide002_core1242599.png,2,59
TranslationDataset/Train/reference/slide002_core1242600.png,TranslationDataset/Train/input/slide002_core1242600.png,53,60
TranslationDataset/Train/reference/slide002_core1242601.png,TranslationDataset/Train/input/slide002_core1242601.png,38,34
TranslationDataset/Train/reference/slide002_core1242602.png,TranslationDataset/Train/input/slide002_core1242602.png,28,15
TranslationDataset/Train/reference/slide002_core1242603.png,TranslationDataset/Train/input/slide002_core1242603.png,55,31
TranslationDataset/Train/reference/slide002_core1242604.png,TranslationDataset/Train/input/slide002_core1242604.png,44,54
TranslationDataset/Train/reference/slide002_core1242605.png,TranslationDataset/Train/input/slide002_core1242605.png,37,33
TranslationDataset/Train/reference/slide002_core1242606.png,TranslationDataset/Train/input/slide002_core1242606.png,26,10
TranslationDataset/Train/reference/slide002_core1242607.png,TranslationDataset/Train/input/slide002_core1242607.png,23,11
TranslationDataset/Train/reference/slide002_core1242608.png,TranslationDataset/Train/input/slide002_core1242608.png,44,51
TranslationDataset/Train/reference/slide002_core1242609.png,TranslationDataset/Train/input/slide002_core1242609.png,49,51
TranslationDataset/Train/reference/slide002_core1242610.png,TranslationDataset/Train/input/slide002_core1242610.png,1,27
TranslationDataset/Train/reference/slide002_core1242611.png,TranslationDataset/Train/input/slide002_core1242611.png,29,14
TranslationDataset/Train/reference/slide002_core1242612.png,TranslationDataset/Train/input/slide002_core1242612.png,6,62
TranslationDataset/Train/reference/slide002_core1242613.png,TranslationDataset/Train/input/slide002_core1242613.png,5,31
TranslationDataset/Train/reference/slide002_core1242614.png,TranslationDataset/Train/input/slide002_core1242614.png,62,45
TranslationDataset/Train/reference/slide002_core1242615.png,TranslationDataset/Train/input/slide002_core1242615.png,25,29
TranslationDataset/Train/reference/slide002_core1242616.png,TranslationDataset/Train/input/slide002_core1242616.png,24,45
TranslationDataset/Train/reference/slide002_core1242617.png,TranslationDataset/Train/input/slide002_core1242617.png,57,44
TranslationDataset/Train/reference/slide002_core1242618.png,TranslationDataset/Train/input/slide002_core1242618.png,48,19
TranslationDataset/Train/reference/slide002_core1242619.png,TranslationDataset/Train/input/slide002_core1242619.png,40,49
TranslationDataset/Train/reference/slide002_core1242620.png,TranslationDataset/Train/input/slide002_core1242620.png,20,25
TranslationDataset/Train/reference/slide002_core1242621.png,TranslationDataset/Train/input/slide002_core1242621.png,52,1
TranslationDataset/Train/reference/slide002_core1242622.png,TranslationDataset/Train/input/slide002_core1242622.png,22,20
TranslationDataset/Train/reference/slide002_core1242623.png,TranslationDataset/Train/input/slide002_core1242623.png,7,42
TranslationDataset/Train/reference/slide002_core1242624.png,TranslationDataset/Train/input/slide002_core1242624.png,11,50
TranslationDataset/Train/reference/slide002_core1242625.png,TranslationDataset/Train/input/slide002_core1242625.png,37,2
TranslationDataset/Train/reference/slide002_core1242626.png,TranslationDataset/Train/input/slide002_core1242626.png,50,9
TranslationDataset/Train/reference/slide002_core1242627.png,TranslationDataset/Train/input/slide002_core1242627.png,37,29
TranslationDataset/Train/reference/slide002_core1242628.png,TranslationDataset/Train/input/slide002_core1242628.png,10,42
TranslationDataset/Train/reference/slide002_core1242629.png,TranslationDataset/Train/input/slide002_core1242629.png,63,3
TranslationDataset/Train/reference/slide002_core1242630.png,TranslationDataset/Train/input/slide002_core1242630.png,29,58
TranslationDataset/Train/reference/slide002_core1242631.png,TranslationDataset/Train/input/slide002_core1242631.png,22,37
TranslationDataset/Train/reference/slide002_core1242632.png,TranslationDataset/Train/input/slide002_core1242632.png,48,40
TranslationDataset/Train/reference/slide002_core1242633.png,TranslationDataset/Train/input/slide002_core1242633.png,50,17
TranslationDataset/Train/reference/slide002_core1242634.png,TranslationDataset/Train/input/slide002_core1242634.png,43,29
TranslationDataset/Train/reference/slide002_core1242635.png,TranslationDataset/Train/input/slide002_core1242635.png,44,54
TranslationDataset/Train/reference/slide002_core1242636.png,TranslationDataset/Train/input/slide002_core1242636.png,3,48
TranslationDataset/Train/reference/slide002_core1242637.png,TranslationDataset/Train/input/slide002_core1242637.png,58,15
TranslationDataset/Train/reference/slide002_core1242638.png,TranslationDataset/Train/input/slide002_core1242638.png,28,35
TranslationDataset/Train/reference/slide002_core1242639.png,TranslationDataset/Train/input/slide002_core1242639.png,26,11
TranslationDataset/Train/reference/slide002_core1242640.png,TranslationDataset/Train/input/slide002_core1242640.png,5,10
TranslationDataset/Train/reference/slide002_core1242641.png,TranslationDataset/Train/input/slide002_core1242641.png,39,14
TranslationDataset/Train/reference/slide002_core1242642.png,TranslationDataset/Train/input/slide002_core1242642.png,38,13
TranslationDataset/Train/reference/slide002_core1242643.png,TranslationDataset/Train/input/slide002_core1242643.png,6,28
TranslationDataset/Train/reference/slide002_core1242644.png,TranslationDataset/Train/input/slide002_core1242644.png,44,63
TranslationDataset/Train/reference/slide002_core1242645.png,TranslationDataset/Train/input/slide002_core1242645.png,3,43
TranslationDataset/Train/reference/slide002_core1242646.png,TranslationDataset/Train/input/slide002_core1242646.png,1,10
TranslationDataset/Train/reference/slide002_core1242647.png,TranslationDataset/Train/input/slide002_core1242647.png,6,63
TranslationDataset/Train/reference/slide002_core1242648.png,TranslationDataset/Train/input/slide002_core1242648.png,6,28
TranslationDataset/Train/reference/slide002_core1242649.png,TranslationDataset/Train/input/slide002_core1242649.png,57,18
TranslationDataset/Train/reference/slide002_core1242650.png,TranslationDataset/Train/input/slide002_core1242650.png,61,17
TranslationDataset/Train/reference/slide002_core1242651.png,TranslationDataset/Train/input/slide002_core1242651.png,57,11
TranslationDataset/Train/reference/slide002_core1242652.png,TranslationDataset/Train/input/slide002_core1242652.png,8,13
TranslationDataset/Train/reference/slide002_core1242653.png,TranslationDataset/Train/input/slide002_core1242653.png,5,26
TranslationDataset/Train/reference/slide002_core1242654.png,TranslationDataset/Train/input/slide002_core1242654.png,55,2
TranslationDataset/Train/reference/slide002_core1242655.png,TranslationDataset/Train/input/slide002_core1242655.png,53,44
TranslationDataset/Train/reference/slide002_core1242656.png,TranslationDataset/Train/input/slide002_core1242656.png,63,35
TranslationDataset/Train/reference/slide002_core1242657.png,TranslationDataset/Train/input/slide002_core1242657.png,7,14
TranslationDataset/Train/reference/slide002_core1242658.png,TranslationDataset/Train/input/slide002_core1242658.png,2,6
TranslationDataset/Train/reference/slide002_core1242659.png,TranslationDataset/Train/input/slide002_core1242659.png,50,48
TranslationDataset/Train/reference/slide002_core1242660.png,TranslationDataset/Train/input/slide002_core1242660.png,51,60
TranslationDataset/Train/reference/slide002_core1242661.png,TranslationDataset/Train/input/slide002_core1242661.png,10,21
TranslationDataset/Train/reference/slide002_core1242662.png,TranslationDataset/Train/input/slide002_core1242662.png,51,44
TranslationDataset/Train/reference/slide002_core1242663.png,TranslationDataset/Train/input/slide002_core1242663.png,24,1
TranslationDataset/Train/reference/slide002_core1242664.png,TranslationDataset/Train/input/slide002_core1242664.png,19,42
TranslationDataset/Train/reference/slide002_core1242665.png,TranslationDataset/Train/input/slide002_core1242665.png,31,28
TranslationDataset/Train/reference/slide002_core1242666.png,TranslationDataset/Train/input/slide002_core1242666.png,3,44
TranslationDataset/Train/reference/slide002_core1242667.png,TranslationDataset/Train/input/slide002_core1242667.png,47,17
TranslationDataset/Train/reference/slide002_core1242668.png,TranslationDataset/Train/input/slide002_core1242668.png,32,40
TranslationDataset/Train/reference/slide002_core1242669.png,TranslationDataset/Train/input/slide002_core1242669.png,55,35
TranslationDataset/Train/reference/slide002_core1242670.png,TranslationDataset/Train/input/slide002_core1242670.png,23,56
TranslationDataset/Train/reference/slide002_core1242671.png,TranslationDataset/Train/input/slide002_core1242671.png,38,58
TranslationDataset/Train/reference/slide002_core1242672.png,TranslationDataset/Train/input/slide002_core1242672.png,6,29
TranslationDataset/Train/reference/slide002_core1242673.png,TranslationDataset/Train/input/slide002_core1242673.png,35,36
TranslationDataset/Train/reference/slide002_core1242674.png,TranslationDataset/Train/input/slide002_core1242674.png,12,49
TranslationDataset/Train/reference/slide002_core1242675.png,TranslationDataset/Train/input/slide002_core1242675.png,47,42
TranslationDataset/Train/reference/slide002_core1242676.png,TranslationDataset/Train/input/slide002_core1242676.png,20,39
TranslationDataset/Train/reference/slide002_core1242677.png,TranslationDataset/Train/input/slide002_core1242677.png,3,26
TranslationDataset/Train/reference/slide002_core1242678.png,TranslationDataset/Train/input/slide002_core1242678.png,10,60
TranslationDataset/Train/reference/slide002_core1242679.png,TranslationDataset/Train/input/slide002_core1242679.png,59,28
TranslationDataset/Train/reference/slide002_core1242680.png,TranslationDataset/Train/input/slide002_core1242680.png,45,53
TranslationDataset/Train/reference/slide002_core1242681.png,TranslationDataset/Train/input/slide002_core1242681.png,57,1
TranslationDataset/Train/reference/slide002_core1242682.png,TranslationDataset/Train/input/slide002_core1242682.png,24,0
TranslationDataset/Train/reference/slide002_core1242683.png,TranslationDataset/Train/input/slide002_core1242683.png,46,21
TranslationDataset/Train/reference/slide002_core1242684.png,TranslationDataset/Train/input/slide002_core1242684.png,26,23
TranslationDataset/Train/reference/slide002_core1242685.png,TranslationDataset/Train/input/slide002_core1242685.png,54,60
TranslationDataset/Train/reference/slide002_core1242686.png,TranslationDataset/Train/input/slide002_core1242686.png,33,42
TranslationDataset/Train/reference/slide002_core1242687.png,TranslationDataset/Train/input/slide002_core1242687.png,36,1
TranslationDataset/Train/reference/slide002_core1242688.png,TranslationDataset/Train/input/slide002_core1242688.png,1,23
TranslationDataset/Train/reference/slide002_core1242689.png,TranslationDataset/Train/input/slide002_core1242689.png,28,5
TranslationDataset/Train/reference/slide002_core1242690.png,TranslationDataset/Train/input/slide002_core1242690.png,19,28
TranslationDataset/Train/reference/slide002_core1242691.png,TranslationDataset/Train/input/slide002_core1242691.png,44,36
TranslationDataset/Train/reference/slide002_core1242692.png,TranslationDataset/Train/input/slide002_core1242692.png,43,12
TranslationDataset/Train/reference/slide002_core1242693.png,TranslationDataset/Train/input/slide002_core1242693.png,53,43
TranslationDataset/Train/reference/slide002_core1242694.png,TranslationDataset/Train/input/slide002_core1242694.png,0,29
TranslationDataset/Train/reference/slide002_core1242695.png,TranslationDataset/Train/input/slide002_core1242695.png,51,19
TranslationDataset/Train/reference/slide002_core1242696.png,TranslationDataset/Train/input/slide002_core1242696.png,37,16
TranslationDataset/Train/reference/slide002_core1242697.png,TranslationDataset/Train/input/slide002_core1242697.png,43,18
TranslationDataset/Train/reference/slide002_core1242698.png,TranslationDataset/Train/input/slide002_core1242698.png,63,37
TranslationDataset/Train/reference/slide002_core1242699.png,TranslationDataset/Train/input/slide002_core1242699.png,8,50
TranslationDataset/Train/reference/slide002_core1242700.png,TranslationDataset/Train/input/slide002_core1242700.png,49,45
TranslationDataset/Train/reference/slide002_core1242701.png,TranslationDataset/Train/input/slide002_core1242701.png,3,25
TranslationDataset/Train/reference/slide002_core1242702.png,TranslationDataset/Train/input/slide002_core1242702.png,42,50
TranslationDataset/Train/reference/slide002_core1242703.png,TranslationDataset/Train/input/slide002_core1242703.png,36,30
TranslationDataset/Train/reference/slide002_core1242704.png,TranslationDataset/Train/input/slide002_core1242704.png,31,9
TranslationDataset/Train/reference/slide002_core1242705.png,TranslationDataset/Train/input/slide002_core1242705.png,63,47
TranslationDataset/Train/reference/slide002_core1242706.png,TranslationDataset/Train/input/slide002_core1242706.png,43,62
TranslationDataset/Train/reference/slide002_core1242707.png,TranslationDataset/Train/input/slide002_core1242707.png,46,21
TranslationDataset/Train/reference/slide002_core1242708.png,TranslationDataset/Train/input/slide002_core1242708.png,45,16
TranslationDataset/Train/reference/slide002_core1242709.png,TranslationDataset/Train/input/slide002_core1242709.png,16,10
TranslationDataset/Train/reference/slide002_core1242710.png,TranslationDataset/Train/input/slide002_core1242710.png,10,48
TranslationDataset/Train/reference/slide002_core1242711.png,TranslationDataset/Train/input/slide002_core1242711.png,7,31
TranslationDataset/Train/reference/slide002_core1242712.png,TranslationDataset/Train/input/slide002_core1242712.png,16,21
TranslationDataset/Train/reference/slide002_core1242713.png,TranslationDataset/Train/input/slide002_core1242713.png,15,13
TranslationDataset/Train/reference/slide002_core1242714.png,TranslationDataset/Train/input/slide002_core1242714.png,58,11
TranslationDataset/Train/reference/slide002_core1242715.png,TranslationDataset/Train/input/slide002_core1242715.png,22,18
TranslationDataset/Train/reference/slide002_core1242716.png,TranslationDataset/Train/input/slide002_core1242716.png,7,53
TranslationDataset/Train/reference/slide002_core1242717.png,TranslationDataset/Train/input/slide002_core1242717.png,27,17
TranslationDataset/Train/reference/slide002_core1242718.png,TranslationDataset/Train/input/slide002_core1242718.png,29,55
TranslationDataset/Train/reference/slide002_core1242719.png,TranslationDataset/Train/input/slide002_core1242719.png,58,13
TranslationDataset/Train/reference/slide002_core1242720.png,TranslationDataset/Train/input/slide002_core1242720.png,19,20
TranslationDataset/Train/reference/slide002_core1242721.png,TranslationDataset/Train/input/slide002_core1242721.png,38,44
TranslationDataset/Train/reference/slide002_core1242722.png,TranslationDataset/Train/input/slide002_core1242722.png,21,25
TranslationDataset/Train/reference/slide002_core1242723.png,TranslationDataset/Train/input/slide002_core1242723.png,38,22
TranslationDataset/Train/reference/slide002_core1242724.png,TranslationDataset/Train/input/slide002_core1242724.png,35,35
TranslationDataset/Train/reference/slide002_core1242725.png,TranslationDataset/Train/input/slide002_core1242725.png,37,1
TranslationDataset/Train/reference/slide002_core1242726.png,TranslationDataset/Train/input/slide002_core1242726.png,18,33
TranslationDataset/Train/reference/slide002_core1242727.png,TranslationDataset/Train/input/slide002_core1242727.png,36,46
TranslationDataset/Train/reference/slide002_core1242728.png,TranslationDataset/Train/input/slide002_core1242728.png,45,27
TranslationDataset/Train/reference/slide002_core1242729.png,TranslationDataset/Train/input/slide002_core1242729.png,8,41
TranslationDataset/Train/reference/slide002_core1242730.png,TranslationDataset/Train/input/slide002_core1242730.png,63,54
TranslationDataset/Train/reference/slide002_core1242731.png,TranslationDataset/Train/input/slide002_core1242731.png,17,8
TranslationDataset/Train/reference/slide002_core1242732.png,TranslationDataset/Train/input/slide002_core1242732.png,48,0
TranslationDataset/Train/reference/slide002_core1242733.png,TranslationDataset/Train/input/slide002_core1242733.png,14,15
TranslationDataset/Train/reference/slide002_core1242734.png,TranslationDataset/Train/input/slide002_core1242734.png,2,10
TranslationDataset/Train/reference/slide002_core1242735.png,TranslationDataset/Train/input/slide002_core1242735.png,2,19
TranslationDataset/Train/reference/slide002_core1242736.png,TranslationDataset/Train/input/slide002_core1242736.png,9,24
TranslationDataset/Train/reference/slide002_core1242737.png,TranslationDataset/Train/input/slide002_core1242737.png,44,16
TranslationDataset/Train/reference/slide002_core1242738.png,TranslationDataset/Train/input/slide002_core1242738.png,50,29
TranslationDataset/Train/reference/slide002_core1242739.png,TranslationDataset/Train/input/slide002_core1242739.png,40,6
TranslationDataset/Train/reference/slide002_core1242740.png,TranslationDataset/Train/input/slide002_core1242740.png,33,46
TranslationDataset/Train/reference/slide002_core1242741.png,TranslationDataset/Train/input/slide002_core1242741.png,5,58
TranslationDataset/Train/reference/slide002_core1242742.png,TranslationDataset/Train/input/slide002_core1242742.png,8,32
TranslationDataset/Train/reference/slide002_core1242743.png,TranslationDataset/Train/input/slide002_core1242743.png,44,17
TranslationDataset/Train/reference/slide002_core1242744.png,TranslationDataset/Train/input/slide002_core1242744.png,29,62
TranslationDataset/Train/reference/slide002_core1242745.png,TranslationDataset/Train/input/slide002_core1242745.png,47,31
TranslationDataset/Train/reference/slide002_core1242746.png,TranslationDataset/Train/input/slide002_core1242746.png,45,1
TranslationDataset/Train/reference/slide002_core1242747.png,TranslationDataset/Train/input/slide002_core1242747.png,17,49
TranslationDataset/Train/reference/slide002_core1242748.png,TranslationDataset/Train/input/slide002_core1242748.png,52,9
TranslationDataset/Train/reference/slide002_core1242749.png,TranslationDataset/Train/input/slide002_core1242749.png,6,4
TranslationDataset/Train/reference/slide002_core1242750.png,TranslationDataset/Train/input/slide002_core1242750.png,24,10
TranslationDataset/Train/reference/slide002_core1242751.png,TranslationDataset/Train/input/slide002_core1242751.png,63,16
TranslationDataset/Train/reference/slide002_core1242752.png,TranslationDataset/Train/input/slide002_core1242752.png,48,46
TranslationDataset/Train/reference/slide002_core1242753.png,TranslationDataset/Train/input/slide002_core1242753.png,0,44
TranslationDataset/Train/reference/slide002_core1242754.png,TranslationDataset/Train/input/slide002_core1242754.png,43,3
TranslationDataset/Train/reference/slide002_core1242755.png,TranslationDataset/Train/input/slide002_core1242755.png,17,59
TranslationDataset/Train/reference/slide002_core1242756.png,TranslationDataset/Train/input/slide002_core1242756.png,10,10
TranslationDataset/Train/reference/slide002_core1242757.png,TranslationDataset/Train/input/slide002_core1242757.png,15,43
TranslationDataset/Train/reference/slide002_core1242758.png,TranslationDataset/Train/input/slide002_core1242758.png,32,3
TranslationDataset/Train/reference/slide002_core1242759.png,TranslationDataset/Train/input/slide002_core1242759.png,14,12
TranslationDataset/Train/reference/slide002_core1242760.png,TranslationDataset/Train/input/slide002_core1242760.png,58,63
TranslationDataset/Train/reference/slide002_core1242761.png,TranslationDataset/Train/input/slide002_core1242761.png,58,14
TranslationDataset/Train/reference/slide002_core1242762.png,TranslationDataset/Train/input/slide002_core1242762.png,59,49
TranslationDataset/Train/reference/slide002_core1242763.png,TranslationDataset/Train/input/slide002_core1242763.png,15,8
TranslationDataset/Train/reference/slide002_core1242764.png,TranslationDataset/Train/input/slide002_core1242764.png,62,63
TranslationDataset/Train/reference/slide002_core1242765.png,TranslationDataset/Train/input/slide002_core1242765.png,2,42
