ref_image,input_image,x-shift,y-shift
TranslationDataset/Test/reference/slide003_core092769.png,TranslationDataset/Test/input/slide003_core092769.png,27,38
TranslationDataset/Test/reference/slide003_core092770.png,TranslationDataset/Test/input/slide003_core092770.png,43,41
TranslationDataset/Test/reference/slide003_core092771.png,TranslationDataset/Test/input/slide003_core092771.png,34,59
TranslationDataset/Test/reference/slide003_core092772.png,TranslationDataset/Test/input/slide003_core092772.png,23,17
TranslationDataset/Test/reference/slide003_core092773.png,TranslationDataset/Test/input/slide003_core092773.png,39,7
TranslationDataset/Test/reference/slide003_core092774.png,TranslationDataset/Test/input/slide003_core092774.png,22,53
TranslationDataset/Test/reference/slide003_core092775.png,TranslationDataset/Test/input/slide003_core092775.png,57,19
TranslationDataset/Test/reference/slide003_core092776.png,TranslationDataset/Test/input/slide003_core092776.png,51,6
TranslationDataset/Test/reference/slide003_core092777.png,TranslationDataset/Test/input/slide003_core092777.png,49,55
TranslationDataset/Test/reference/slide003_core092778.png,TranslationDataset/Test/input/slide003_core092778.png,39,49
TranslationDataset/Test/reference/slide003_core092779.png,TranslationDataset/Test/input/slide003_core092779.png,49,62
TranslationDataset/Test/reference/slide003_core092780.png,TranslationDataset/Test/input/slide003_core092780.png,27,54
TranslationDataset/Test/reference/slide003_core092781.png,TranslationDataset/Test/input/slide003_core092781.png,8,13
TranslationDataset/Test/reference/slide003_core092782.png,TranslationDataset/Test/input/slide003_core092782.png,44,15
TranslationDataset/Test/reference/slide003_core092783.png,TranslationDataset/Test/input/slide003_core092783.png,63,55
TranslationDataset/Test/reference/slide003_core092784.png,TranslationDataset/Test/input/slide003_core092784.png,5,31
TranslationDataset/Test/reference/slide003_core092785.png,TranslationDataset/Test/input/slide003_core092785.png,9,32
TranslationDataset/Test/reference/slide003_core092786.png,TranslationDataset/Test/input/slide003_core092786.png,21,58
TranslationDataset/Test/reference/slide003_core092787.png,TranslationDataset/Test/input/slide003_core092787.png,61,54
TranslationDataset/Test/reference/slide003_core092788.png,TranslationDataset/Test/input/slide003_core092788.png,22,59
TranslationDataset/Test/reference/slide003_core092789.png,TranslationDataset/Test/input/slide003_core092789.png,19,22
TranslationDataset/Test/reference/slide003_core092790.png,TranslationDataset/Test/input/slide003_core092790.png,54,11
TranslationDataset/Test/reference/slide003_core092791.png,TranslationDataset/Test/input/slide003_core092791.png,15,36
TranslationDataset/Test/reference/slide003_core092792.png,TranslationDataset/Test/input/slide003_core092792.png,11,17
TranslationDataset/Test/reference/slide003_core092793.png,TranslationDataset/Test/input/slide003_core092793.png,3,48
TranslationDataset/Test/reference/slide003_core092794.png,TranslationDataset/Test/input/slide003_core092794.png,1,8
TranslationDataset/Test/reference/slide003_core092795.png,TranslationDataset/Test/input/slide003_core092795.png,46,57
TranslationDataset/Test/reference/slide003_core092796.png,TranslationDataset/Test/input/slide003_core092796.png,42,25
TranslationDataset/Test/reference/slide003_core092797.png,TranslationDataset/Test/input/slide003_core092797.png,53,59
TranslationDataset/Test/reference/slide003_core092798.png,TranslationDataset/Test/input/slide003_core092798.png,36,8
TranslationDataset/Test/reference/slide003_core092799.png,TranslationDataset/Test/input/slide003_core092799.png,10,24
TranslationDataset/Test/reference/slide003_core092800.png,TranslationDataset/Test/input/slide003_core092800.png,28,43
TranslationDataset/Test/reference/slide003_core092801.png,TranslationDataset/Test/input/slide003_core092801.png,58,59
TranslationDataset/Test/reference/slide003_core092802.png,TranslationDataset/Test/input/slide003_core092802.png,36,44
TranslationDataset/Test/reference/slide003_core092803.png,TranslationDataset/Test/input/slide003_core092803.png,59,37
TranslationDataset/Test/reference/slide003_core092804.png,TranslationDataset/Test/input/slide003_core092804.png,53,39
TranslationDataset/Test/reference/slide003_core092805.png,TranslationDataset/Test/input/slide003_core092805.png,13,51
TranslationDataset/Test/reference/slide003_core092806.png,TranslationDataset/Test/input/slide003_core092806.png,57,41
TranslationDataset/Test/reference/slide003_core092807.png,TranslationDataset/Test/input/slide003_core092807.png,33,63
TranslationDataset/Test/reference/slide003_core092808.png,TranslationDataset/Test/input/slide003_core092808.png,52,6
TranslationDataset/Test/reference/slide003_core092809.png,TranslationDataset/Test/input/slide003_core092809.png,3,9
TranslationDataset/Test/reference/slide003_core092810.png,TranslationDataset/Test/input/slide003_core092810.png,36,42
TranslationDataset/Test/reference/slide003_core092811.png,TranslationDataset/Test/input/slide003_core092811.png,33,53
TranslationDataset/Test/reference/slide003_core092812.png,TranslationDataset/Test/input/slide003_core092812.png,31,21
TranslationDataset/Test/reference/slide003_core092813.png,TranslationDataset/Test/input/slide003_core092813.png,40,2
TranslationDataset/Test/reference/slide003_core092814.png,TranslationDataset/Test/input/slide003_core092814.png,41,45
TranslationDataset/Test/reference/slide003_core092815.png,TranslationDataset/Test/input/slide003_core092815.png,28,28
TranslationDataset/Test/reference/slide003_core092816.png,TranslationDataset/Test/input/slide003_core092816.png,45,7
TranslationDataset/Test/reference/slide003_core092817.png,TranslationDataset/Test/input/slide003_core092817.png,61,1
TranslationDataset/Test/reference/slide003_core092818.png,TranslationDataset/Test/input/slide003_core092818.png,35,6
TranslationDataset/Test/reference/slide003_core092819.png,TranslationDataset/Test/input/slide003_core092819.png,33,31
TranslationDataset/Test/reference/slide003_core092820.png,TranslationDataset/Test/input/slide003_core092820.png,12,26
TranslationDataset/Test/reference/slide003_core092821.png,TranslationDataset/Test/input/slide003_core092821.png,5,7
TranslationDataset/Test/reference/slide003_core092822.png,TranslationDataset/Test/input/slide003_core092822.png,43,11
TranslationDataset/Test/reference/slide003_core092823.png,TranslationDataset/Test/input/slide003_core092823.png,30,52
TranslationDataset/Test/reference/slide003_core092824.png,TranslationDataset/Test/input/slide003_core092824.png,49,8
TranslationDataset/Test/reference/slide003_core092825.png,TranslationDataset/Test/input/slide003_core092825.png,61,31
TranslationDataset/Test/reference/slide003_core092826.png,TranslationDataset/Test/input/slide003_core092826.png,5,17
TranslationDataset/Test/reference/slide003_core092827.png,TranslationDataset/Test/input/slide003_core092827.png,29,45
TranslationDataset/Test/reference/slide003_core092828.png,TranslationDataset/Test/input/slide003_core092828.png,25,32
TranslationDataset/Test/reference/slide003_core092829.png,TranslationDataset/Test/input/slide003_core092829.png,41,24
TranslationDataset/Test/reference/slide003_core092830.png,TranslationDataset/Test/input/slide003_core092830.png,35,26
TranslationDataset/Test/reference/slide003_core092831.png,TranslationDataset/Test/input/slide003_core092831.png,3,24
TranslationDataset/Test/reference/slide003_core092832.png,TranslationDataset/Test/input/slide003_core092832.png,8,35
TranslationDataset/Test/reference/slide003_core092833.png,TranslationDataset/Test/input/slide003_core092833.png,1,18
TranslationDataset/Test/reference/slide003_core092834.png,TranslationDataset/Test/input/slide003_core092834.png,17,44
TranslationDataset/Test/reference/slide003_core092835.png,TranslationDataset/Test/input/slide003_core092835.png,47,18
TranslationDataset/Test/reference/slide003_core092836.png,TranslationDataset/Test/input/slide003_core092836.png,54,37
TranslationDataset/Test/reference/slide003_core092837.png,TranslationDataset/Test/input/slide003_core092837.png,43,54
TranslationDataset/Test/reference/slide003_core092838.png,TranslationDataset/Test/input/slide003_core092838.png,37,57
TranslationDataset/Test/reference/slide003_core092839.png,TranslationDataset/Test/input/slide003_core092839.png,32,12
TranslationDataset/Test/reference/slide003_core092840.png,TranslationDataset/Test/input/slide003_core092840.png,47,28
TranslationDataset/Test/reference/slide003_core092841.png,TranslationDataset/Test/input/slide003_core092841.png,26,29
TranslationDataset/Test/reference/slide003_core092842.png,TranslationDataset/Test/input/slide003_core092842.png,62,24
TranslationDataset/Test/reference/slide003_core092843.png,TranslationDataset/Test/input/slide003_core092843.png,52,44
TranslationDataset/Test/reference/slide003_core092844.png,TranslationDataset/Test/input/slide003_core092844.png,35,48
TranslationDataset/Test/reference/slide003_core092845.png,TranslationDataset/Test/input/slide003_core092845.png,22,62
TranslationDataset/Test/reference/slide003_core092846.png,TranslationDataset/Test/input/slide003_core092846.png,1,17
TranslationDataset/Test/reference/slide003_core092847.png,TranslationDataset/Test/input/slide003_core092847.png,53,24
TranslationDataset/Test/reference/slide003_core092848.png,TranslationDataset/Test/input/slide003_core092848.png,59,8
TranslationDataset/Test/reference/slide003_core092849.png,TranslationDataset/Test/input/slide003_core092849.png,0,47
TranslationDataset/Test/reference/slide003_core092850.png,TranslationDataset/Test/input/slide003_core092850.png,19,30
TranslationDataset/Test/reference/slide003_core092851.png,TranslationDataset/Test/input/slide003_core092851.png,18,36
TranslationDataset/Test/reference/slide003_core092852.png,TranslationDataset/Test/input/slide003_core092852.png,1,62
TranslationDataset/Test/reference/slide003_core092853.png,TranslationDataset/Test/input/slide003_core092853.png,0,52
TranslationDataset/Test/reference/slide003_core092854.png,TranslationDataset/Test/input/slide003_core092854.png,62,12
TranslationDataset/Test/reference/slide003_core092855.png,TranslationDataset/Test/input/slide003_core092855.png,17,29
TranslationDataset/Test/reference/slide003_core092856.png,TranslationDataset/Test/input/slide003_core092856.png,58,34
TranslationDataset/Test/reference/slide003_core092857.png,TranslationDataset/Test/input/slide003_core092857.png,44,3
TranslationDataset/Test/reference/slide003_core092858.png,TranslationDataset/Test/input/slide003_core092858.png,50,7
TranslationDataset/Test/reference/slide003_core092859.png,TranslationDataset/Test/input/slide003_core092859.png,45,11
TranslationDataset/Test/reference/slide003_core092860.png,TranslationDataset/Test/input/slide003_core092860.png,52,2
TranslationDataset/Test/reference/slide003_core092861.png,TranslationDataset/Test/input/slide003_core092861.png,55,26
TranslationDataset/Test/reference/slide003_core092862.png,TranslationDataset/Test/input/slide003_core092862.png,6,35
TranslationDataset/Test/reference/slide003_core092863.png,TranslationDataset/Test/input/slide003_core092863.png,7,43
TranslationDataset/Test/reference/slide003_core092864.png,TranslationDataset/Test/input/slide003_core092864.png,0,13
TranslationDataset/Test/reference/slide003_core092865.png,TranslationDataset/Test/input/slide003_core092865.png,63,15
TranslationDataset/Test/reference/slide003_core092866.png,TranslationDataset/Test/input/slide003_core092866.png,53,40
TranslationDataset/Test/reference/slide003_core092867.png,TranslationDataset/Test/input/slide003_core092867.png,47,53
TranslationDataset/Test/reference/slide003_core092868.png,TranslationDataset/Test/input/slide003_core092868.png,29,44
TranslationDataset/Test/reference/slide003_core092869.png,TranslationDataset/Test/input/slide003_core092869.png,29,2
TranslationDataset/Test/reference/slide003_core092870.png,TranslationDataset/Test/input/slide003_core092870.png,2,33
TranslationDataset/Test/reference/slide003_core092871.png,TranslationDataset/Test/input/slide003_core092871.png,9,45
TranslationDataset/Test/reference/slide003_core092872.png,TranslationDataset/Test/input/slide003_core092872.png,2,43
TranslationDataset/Test/reference/slide003_core092873.png,TranslationDataset/Test/input/slide003_core092873.png,44,19
TranslationDataset/Test/reference/slide003_core092874.png,TranslationDataset/Test/input/slide003_core092874.png,12,54
TranslationDataset/Test/reference/slide003_core092875.png,TranslationDataset/Test/input/slide003_core092875.png,31,33
TranslationDataset/Test/reference/slide003_core092876.png,TranslationDataset/Test/input/slide003_core092876.png,26,9
TranslationDataset/Test/reference/slide003_core092877.png,TranslationDataset/Test/input/slide003_core092877.png,47,38
TranslationDataset/Test/reference/slide003_core092878.png,TranslationDataset/Test/input/slide003_core092878.png,40,45
TranslationDataset/Test/reference/slide003_core092879.png,TranslationDataset/Test/input/slide003_core092879.png,4,51
TranslationDataset/Test/reference/slide003_core092880.png,TranslationDataset/Test/input/slide003_core092880.png,42,63
TranslationDataset/Test/reference/slide003_core092881.png,TranslationDataset/Test/input/slide003_core092881.png,16,22
TranslationDataset/Test/reference/slide003_core092882.png,TranslationDataset/Test/input/slide003_core092882.png,27,38
TranslationDataset/Test/reference/slide003_core092883.png,TranslationDataset/Test/input/slide003_core092883.png,24,4
TranslationDataset/Test/reference/slide003_core092884.png,TranslationDataset/Test/input/slide003_core092884.png,28,59
TranslationDataset/Test/reference/slide003_core092885.png,TranslationDataset/Test/input/slide003_core092885.png,10,54
TranslationDataset/Test/reference/slide003_core092886.png,TranslationDataset/Test/input/slide003_core092886.png,61,32
TranslationDataset/Test/reference/slide003_core092887.png,TranslationDataset/Test/input/slide003_core092887.png,39,28
TranslationDataset/Test/reference/slide003_core092888.png,TranslationDataset/Test/input/slide003_core092888.png,41,61
TranslationDataset/Test/reference/slide003_core092889.png,TranslationDataset/Test/input/slide003_core092889.png,55,18
TranslationDataset/Test/reference/slide003_core092890.png,TranslationDataset/Test/input/slide003_core092890.png,11,61
TranslationDataset/Test/reference/slide003_core092891.png,TranslationDataset/Test/input/slide003_core092891.png,33,1
TranslationDataset/Test/reference/slide003_core092892.png,TranslationDataset/Test/input/slide003_core092892.png,27,37
TranslationDataset/Test/reference/slide003_core092893.png,TranslationDataset/Test/input/slide003_core092893.png,0,55
TranslationDataset/Test/reference/slide003_core092894.png,TranslationDataset/Test/input/slide003_core092894.png,1,14
TranslationDataset/Test/reference/slide003_core092895.png,TranslationDataset/Test/input/slide003_core092895.png,28,20
TranslationDataset/Test/reference/slide003_core092896.png,TranslationDataset/Test/input/slide003_core092896.png,17,0
TranslationDataset/Test/reference/slide003_core092897.png,TranslationDataset/Test/input/slide003_core092897.png,7,22
TranslationDataset/Test/reference/slide003_core092898.png,TranslationDataset/Test/input/slide003_core092898.png,28,53
TranslationDataset/Test/reference/slide003_core092899.png,TranslationDataset/Test/input/slide003_core092899.png,3,7
TranslationDataset/Test/reference/slide003_core092900.png,TranslationDataset/Test/input/slide003_core092900.png,38,31
TranslationDataset/Test/reference/slide003_core092901.png,TranslationDataset/Test/input/slide003_core092901.png,48,22
TranslationDataset/Test/reference/slide003_core092902.png,TranslationDataset/Test/input/slide003_core092902.png,51,31
TranslationDataset/Test/reference/slide003_core092903.png,TranslationDataset/Test/input/slide003_core092903.png,23,62
TranslationDataset/Test/reference/slide003_core092904.png,TranslationDataset/Test/input/slide003_core092904.png,29,42
TranslationDataset/Test/reference/slide003_core092905.png,TranslationDataset/Test/input/slide003_core092905.png,2,35
TranslationDataset/Test/reference/slide003_core092906.png,TranslationDataset/Test/input/slide003_core092906.png,5,19
TranslationDataset/Test/reference/slide003_core092907.png,TranslationDataset/Test/input/slide003_core092907.png,12,52
TranslationDataset/Test/reference/slide003_core092908.png,TranslationDataset/Test/input/slide003_core092908.png,15,42
TranslationDataset/Test/reference/slide003_core092909.png,TranslationDataset/Test/input/slide003_core092909.png,5,56
TranslationDataset/Test/reference/slide003_core092910.png,TranslationDataset/Test/input/slide003_core092910.png,17,20
TranslationDataset/Test/reference/slide003_core092911.png,TranslationDataset/Test/input/slide003_core092911.png,22,21
TranslationDataset/Test/reference/slide003_core092912.png,TranslationDataset/Test/input/slide003_core092912.png,6,47
TranslationDataset/Test/reference/slide003_core092913.png,TranslationDataset/Test/input/slide003_core092913.png,12,19
TranslationDataset/Test/reference/slide003_core092914.png,TranslationDataset/Test/input/slide003_core092914.png,47,50
TranslationDataset/Test/reference/slide003_core092915.png,TranslationDataset/Test/input/slide003_core092915.png,18,45
TranslationDataset/Test/reference/slide003_core092916.png,TranslationDataset/Test/input/slide003_core092916.png,59,3
TranslationDataset/Test/reference/slide003_core092917.png,TranslationDataset/Test/input/slide003_core092917.png,24,54
TranslationDataset/Test/reference/slide003_core092918.png,TranslationDataset/Test/input/slide003_core092918.png,24,36
TranslationDataset/Test/reference/slide003_core092919.png,TranslationDataset/Test/input/slide003_core092919.png,26,53
TranslationDataset/Test/reference/slide003_core092920.png,TranslationDataset/Test/input/slide003_core092920.png,16,44
TranslationDataset/Test/reference/slide003_core092921.png,TranslationDataset/Test/input/slide003_core092921.png,63,62
TranslationDataset/Test/reference/slide003_core092922.png,TranslationDataset/Test/input/slide003_core092922.png,22,27
TranslationDataset/Test/reference/slide003_core092923.png,TranslationDataset/Test/input/slide003_core092923.png,4,14
TranslationDataset/Test/reference/slide003_core092924.png,TranslationDataset/Test/input/slide003_core092924.png,57,1
TranslationDataset/Test/reference/slide003_core092925.png,TranslationDataset/Test/input/slide003_core092925.png,47,55
TranslationDataset/Test/reference/slide003_core092926.png,TranslationDataset/Test/input/slide003_core092926.png,53,45
TranslationDataset/Test/reference/slide003_core092927.png,TranslationDataset/Test/input/slide003_core092927.png,10,34
TranslationDataset/Test/reference/slide003_core092928.png,TranslationDataset/Test/input/slide003_core092928.png,5,56
TranslationDataset/Test/reference/slide003_core092929.png,TranslationDataset/Test/input/slide003_core092929.png,38,9
TranslationDataset/Test/reference/slide003_core092930.png,TranslationDataset/Test/input/slide003_core092930.png,24,7
TranslationDataset/Test/reference/slide003_core092931.png,TranslationDataset/Test/input/slide003_core092931.png,31,42
TranslationDataset/Test/reference/slide003_core092932.png,TranslationDataset/Test/input/slide003_core092932.png,11,41
TranslationDataset/Test/reference/slide003_core092933.png,TranslationDataset/Test/input/slide003_core092933.png,54,60
TranslationDataset/Test/reference/slide003_core092934.png,TranslationDataset/Test/input/slide003_core092934.png,34,45
TranslationDataset/Test/reference/slide003_core092935.png,TranslationDataset/Test/input/slide003_core092935.png,36,9
TranslationDataset/Test/reference/slide003_core092936.png,TranslationDataset/Test/input/slide003_core092936.png,17,61
TranslationDataset/Test/reference/slide003_core092937.png,TranslationDataset/Test/input/slide003_core092937.png,1,11
TranslationDataset/Test/reference/slide003_core092938.png,TranslationDataset/Test/input/slide003_core092938.png,21,48
TranslationDataset/Test/reference/slide003_core092939.png,TranslationDataset/Test/input/slide003_core092939.png,12,50
TranslationDataset/Test/reference/slide003_core092940.png,TranslationDataset/Test/input/slide003_core092940.png,16,49
TranslationDataset/Test/reference/slide003_core092941.png,TranslationDataset/Test/input/slide003_core092941.png,36,43
TranslationDataset/Test/reference/slide003_core092942.png,TranslationDataset/Test/input/slide003_core092942.png,7,20
TranslationDataset/Test/reference/slide003_core092943.png,TranslationDataset/Test/input/slide003_core092943.png,18,28
TranslationDataset/Test/reference/slide003_core092944.png,TranslationDataset/Test/input/slide003_core092944.png,8,49
TranslationDataset/Test/reference/slide003_core092945.png,TranslationDataset/Test/input/slide003_core092945.png,26,42
TranslationDataset/Test/reference/slide003_core092946.png,TranslationDataset/Test/input/slide003_core092946.png,22,34
TranslationDataset/Test/reference/slide003_core092947.png,TranslationDataset/Test/input/slide003_core092947.png,58,61
TranslationDataset/Test/reference/slide003_core092948.png,TranslationDataset/Test/input/slide003_core092948.png,5,8
TranslationDataset/Test/reference/slide003_core092949.png,TranslationDataset/Test/input/slide003_core092949.png,15,60
TranslationDataset/Test/reference/slide003_core092950.png,TranslationDataset/Test/input/slide003_core092950.png,21,40
TranslationDataset/Test/reference/slide003_core092951.png,TranslationDataset/Test/input/slide003_core092951.png,58,57
TranslationDataset/Test/reference/slide003_core092952.png,TranslationDataset/Test/input/slide003_core092952.png,51,54
TranslationDataset/Test/reference/slide003_core092953.png,TranslationDataset/Test/input/slide003_core092953.png,34,44
TranslationDataset/Test/reference/slide003_core092954.png,TranslationDataset/Test/input/slide003_core092954.png,20,44
TranslationDataset/Test/reference/slide003_core092955.png,TranslationDataset/Test/input/slide003_core092955.png,23,62
TranslationDataset/Test/reference/slide003_core092956.png,TranslationDataset/Test/input/slide003_core092956.png,15,44
TranslationDataset/Test/reference/slide003_core092957.png,TranslationDataset/Test/input/slide003_core092957.png,19,49
TranslationDataset/Test/reference/slide003_core092958.png,TranslationDataset/Test/input/slide003_core092958.png,50,63
TranslationDataset/Test/reference/slide003_core092959.png,TranslationDataset/Test/input/slide003_core092959.png,52,35
TranslationDataset/Test/reference/slide003_core092960.png,TranslationDataset/Test/input/slide003_core092960.png,48,36
TranslationDataset/Test/reference/slide003_core092961.png,TranslationDataset/Test/input/slide003_core092961.png,39,31
TranslationDataset/Test/reference/slide003_core092962.png,TranslationDataset/Test/input/slide003_core092962.png,58,25
TranslationDataset/Test/reference/slide003_core092963.png,TranslationDataset/Test/input/slide003_core092963.png,57,18
TranslationDataset/Test/reference/slide003_core092964.png,TranslationDataset/Test/input/slide003_core092964.png,56,56
TranslationDataset/Test/reference/slide003_core092965.png,TranslationDataset/Test/input/slide003_core092965.png,8,53
TranslationDataset/Test/reference/slide003_core092966.png,TranslationDataset/Test/input/slide003_core092966.png,22,44
TranslationDataset/Test/reference/slide003_core092967.png,TranslationDataset/Test/input/slide003_core092967.png,28,52
TranslationDataset/Test/reference/slide003_core092968.png,TranslationDataset/Test/input/slide003_core092968.png,44,31
TranslationDataset/Test/reference/slide003_core092969.png,TranslationDataset/Test/input/slide003_core092969.png,17,60
TranslationDataset/Test/reference/slide003_core092970.png,TranslationDataset/Test/input/slide003_core092970.png,29,21
TranslationDataset/Test/reference/slide003_core092971.png,TranslationDataset/Test/input/slide003_core092971.png,59,0
TranslationDataset/Test/reference/slide003_core092972.png,TranslationDataset/Test/input/slide003_core092972.png,7,51
TranslationDataset/Test/reference/slide003_core092973.png,TranslationDataset/Test/input/slide003_core092973.png,38,34
TranslationDataset/Test/reference/slide003_core092974.png,TranslationDataset/Test/input/slide003_core092974.png,42,6
TranslationDataset/Test/reference/slide003_core092975.png,TranslationDataset/Test/input/slide003_core092975.png,8,5
TranslationDataset/Test/reference/slide003_core092976.png,TranslationDataset/Test/input/slide003_core092976.png,6,58
TranslationDataset/Test/reference/slide003_core092977.png,TranslationDataset/Test/input/slide003_core092977.png,24,32
TranslationDataset/Test/reference/slide003_core092978.png,TranslationDataset/Test/input/slide003_core092978.png,1,11
TranslationDataset/Test/reference/slide003_core092979.png,TranslationDataset/Test/input/slide003_core092979.png,10,48
TranslationDataset/Test/reference/slide003_core092980.png,TranslationDataset/Test/input/slide003_core092980.png,5,41
TranslationDataset/Test/reference/slide003_core092981.png,TranslationDataset/Test/input/slide003_core092981.png,31,12
TranslationDataset/Test/reference/slide003_core092982.png,TranslationDataset/Test/input/slide003_core092982.png,22,10
TranslationDataset/Test/reference/slide003_core092983.png,TranslationDataset/Test/input/slide003_core092983.png,56,51
TranslationDataset/Test/reference/slide003_core092984.png,TranslationDataset/Test/input/slide003_core092984.png,25,10
TranslationDataset/Test/reference/slide003_core092985.png,TranslationDataset/Test/input/slide003_core092985.png,25,48
TranslationDataset/Test/reference/slide003_core092986.png,TranslationDataset/Test/input/slide003_core092986.png,53,4
TranslationDataset/Test/reference/slide003_core092987.png,TranslationDataset/Test/input/slide003_core092987.png,19,4
TranslationDataset/Test/reference/slide003_core092988.png,TranslationDataset/Test/input/slide003_core092988.png,54,42
TranslationDataset/Test/reference/slide003_core092989.png,TranslationDataset/Test/input/slide003_core092989.png,52,15
TranslationDataset/Test/reference/slide003_core092990.png,TranslationDataset/Test/input/slide003_core092990.png,35,36
TranslationDataset/Test/reference/slide003_core092991.png,TranslationDataset/Test/input/slide003_core092991.png,26,33
TranslationDataset/Test/reference/slide003_core092992.png,TranslationDataset/Test/input/slide003_core092992.png,1,18
TranslationDataset/Test/reference/slide003_core092993.png,TranslationDataset/Test/input/slide003_core092993.png,15,60
TranslationDataset/Test/reference/slide003_core092994.png,TranslationDataset/Test/input/slide003_core092994.png,5,6
TranslationDataset/Test/reference/slide003_core092995.png,TranslationDataset/Test/input/slide003_core092995.png,10,43
TranslationDataset/Test/reference/slide003_core092996.png,TranslationDataset/Test/input/slide003_core092996.png,44,13
TranslationDataset/Test/reference/slide003_core092997.png,TranslationDataset/Test/input/slide003_core092997.png,22,40
TranslationDataset/Test/reference/slide003_core092998.png,TranslationDataset/Test/input/slide003_core092998.png,5,9
TranslationDataset/Test/reference/slide003_core092999.png,TranslationDataset/Test/input/slide003_core092999.png,42,63
TranslationDataset/Test/reference/slide003_core0921000.png,TranslationDataset/Test/input/slide003_core0921000.png,4,22
TranslationDataset/Test/reference/slide003_core0921001.png,TranslationDataset/Test/input/slide003_core0921001.png,59,17
TranslationDataset/Test/reference/slide003_core0921002.png,TranslationDataset/Test/input/slide003_core0921002.png,17,9
TranslationDataset/Test/reference/slide003_core0921003.png,TranslationDataset/Test/input/slide003_core0921003.png,44,30
TranslationDataset/Test/reference/slide003_core0921004.png,TranslationDataset/Test/input/slide003_core0921004.png,50,0
TranslationDataset/Test/reference/slide003_core0921005.png,TranslationDataset/Test/input/slide003_core0921005.png,3,54
TranslationDataset/Test/reference/slide003_core0921006.png,TranslationDataset/Test/input/slide003_core0921006.png,21,11
TranslationDataset/Test/reference/slide003_core0921007.png,TranslationDataset/Test/input/slide003_core0921007.png,8,52
TranslationDataset/Test/reference/slide003_core0921008.png,TranslationDataset/Test/input/slide003_core0921008.png,6,57
TranslationDataset/Test/reference/slide003_core0921009.png,TranslationDataset/Test/input/slide003_core0921009.png,39,60
TranslationDataset/Test/reference/slide003_core0921010.png,TranslationDataset/Test/input/slide003_core0921010.png,44,48
TranslationDataset/Test/reference/slide003_core0921011.png,TranslationDataset/Test/input/slide003_core0921011.png,54,10
TranslationDataset/Test/reference/slide003_core0921012.png,TranslationDataset/Test/input/slide003_core0921012.png,46,59
TranslationDataset/Test/reference/slide003_core0921013.png,TranslationDataset/Test/input/slide003_core0921013.png,2,7
TranslationDataset/Test/reference/slide003_core0921014.png,TranslationDataset/Test/input/slide003_core0921014.png,9,55
TranslationDataset/Test/reference/slide003_core0921015.png,TranslationDataset/Test/input/slide003_core0921015.png,12,10
TranslationDataset/Test/reference/slide003_core0921016.png,TranslationDataset/Test/input/slide003_core0921016.png,32,1
TranslationDataset/Test/reference/slide003_core0921017.png,TranslationDataset/Test/input/slide003_core0921017.png,56,22
TranslationDataset/Test/reference/slide003_core0921018.png,TranslationDataset/Test/input/slide003_core0921018.png,14,27
TranslationDataset/Test/reference/slide003_core0921019.png,TranslationDataset/Test/input/slide003_core0921019.png,19,21
TranslationDataset/Test/reference/slide003_core0921020.png,TranslationDataset/Test/input/slide003_core0921020.png,44,63
TranslationDataset/Test/reference/slide003_core0921021.png,TranslationDataset/Test/input/slide003_core0921021.png,12,14
TranslationDataset/Test/reference/slide003_core0921022.png,TranslationDataset/Test/input/slide003_core0921022.png,34,10
TranslationDataset/Test/reference/slide003_core0921023.png,TranslationDataset/Test/input/slide003_core0921023.png,62,31
TranslationDataset/Test/reference/slide003_core0921024.png,TranslationDataset/Test/input/slide003_core0921024.png,51,34
TranslationDataset/Test/reference/slide003_core0921025.png,TranslationDataset/Test/input/slide003_core0921025.png,42,4
TranslationDataset/Test/reference/slide003_core0921026.png,TranslationDataset/Test/input/slide003_core0921026.png,20,4
TranslationDataset/Test/reference/slide003_core0921027.png,TranslationDataset/Test/input/slide003_core0921027.png,27,12
TranslationDataset/Test/reference/slide003_core0921028.png,TranslationDataset/Test/input/slide003_core0921028.png,63,20
TranslationDataset/Test/reference/slide003_core0921029.png,TranslationDataset/Test/input/slide003_core0921029.png,55,56
TranslationDataset/Test/reference/slide003_core0921030.png,TranslationDataset/Test/input/slide003_core0921030.png,5,46
TranslationDataset/Test/reference/slide003_core0921031.png,TranslationDataset/Test/input/slide003_core0921031.png,27,1
TranslationDataset/Test/reference/slide003_core0921032.png,TranslationDataset/Test/input/slide003_core0921032.png,40,14
TranslationDataset/Test/reference/slide003_core0921033.png,TranslationDataset/Test/input/slide003_core0921033.png,49,3
TranslationDataset/Test/reference/slide003_core0921034.png,TranslationDataset/Test/input/slide003_core0921034.png,9,3
TranslationDataset/Test/reference/slide003_core0921035.png,TranslationDataset/Test/input/slide003_core0921035.png,60,34
TranslationDataset/Test/reference/slide003_core0921036.png,TranslationDataset/Test/input/slide003_core0921036.png,42,27
TranslationDataset/Test/reference/slide003_core0921037.png,TranslationDataset/Test/input/slide003_core0921037.png,11,49
TranslationDataset/Test/reference/slide003_core0921038.png,TranslationDataset/Test/input/slide003_core0921038.png,40,33
TranslationDataset/Test/reference/slide003_core0921039.png,TranslationDataset/Test/input/slide003_core0921039.png,36,6
TranslationDataset/Test/reference/slide003_core0921040.png,TranslationDataset/Test/input/slide003_core0921040.png,28,49
